0,BIRCH,K-Means,MiniBatchKMeans,BisectingKMeans,AggCluWard, Class
Gaia22afv,0.0,3.0,3.0,7.0,5.0,unknown
Gaia22afs,3.0,3.0,3.0,7.0,5.0,unknown
Gaia22afh,5.0,0.0,0.0,1.0,2.0,unknown
Gaia22aff,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia22aez,4.0,5.0,6.0,4.0,7.0,AGN
Gaia22aew,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia22aev,0.0,6.0,6.0,5.0,0.0,unknown
Gaia22aeu,3.0,4.0,6.0,3.0,7.0,QSO
Gaia22aen,0.0,6.0,3.0,5.0,0.0,unknown
Gaia22aef,0.0,6.0,3.0,5.0,0.0,unknown
Gaia22aed,0.0,6.0,6.0,5.0,0.0,unknown
Gaia22aec,7.0,1.0,5.0,2.0,1.0,unknown
Gaia22adx,3.0,4.0,2.0,3.0,1.0,unknown
Gaia22adw,4.0,4.0,2.0,3.0,1.0,unknown
Gaia22adn,1.0,7.0,3.0,6.0,4.0,unknown
Gaia22adh,7.0,0.0,4.0,0.0,1.0,unknown
Gaia22adf,3.0,3.0,6.0,4.0,0.0,unknown
Gaia22ade,3.0,4.0,1.0,3.0,1.0,SN Ia
Gaia22acy,7.0,1.0,5.0,2.0,1.0,unknown
Gaia22acv,4.0,5.0,6.0,4.0,7.0,unknown
Gaia22acu,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia22acp,3.0,4.0,1.0,0.0,1.0,unknown
Gaia22acn,7.0,1.0,5.0,2.0,1.0,unknown
Gaia22acm,7.0,1.0,2.0,3.0,1.0,CV
Gaia22acl,5.0,0.0,0.0,1.0,2.0,unknown
Gaia22acj,4.0,5.0,6.0,4.0,7.0,AGN
Gaia22aci,7.0,4.0,2.0,3.0,7.0,unknown
Gaia22acg,0.0,4.0,3.0,5.0,0.0,unknown
Gaia22aby,0.0,5.0,6.0,4.0,0.0,unknown
Gaia22abw,3.0,4.0,2.0,3.0,1.0,unknown
Gaia22abv,4.0,4.0,2.0,3.0,7.0,unknown
Gaia22abu,3.0,4.0,1.0,3.0,7.0,unknown
Gaia22abt,7.0,1.0,5.0,2.0,1.0,unknown
Gaia22abs,3.0,3.0,3.0,7.0,5.0,unknown
Gaia22abp,7.0,4.0,2.0,3.0,1.0,CV
Gaia22abn,0.0,6.0,6.0,4.0,7.0,unknown
Gaia22abf,0.0,6.0,3.0,5.0,0.0,unknown
Gaia22abd,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia22aau,1.0,0.0,1.0,0.0,4.0,CV
Gaia22aat,0.0,3.0,3.0,7.0,5.0,unknown
Gaia22aas,3.0,5.0,6.0,4.0,0.0,unknown
Gaia22aap,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia22aan,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia22aai,0.0,7.0,3.0,5.0,0.0,YSO
Gaia22aah,3.0,4.0,2.0,3.0,1.0,unknown
Gaia22aab,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21fuv,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fug,3.0,3.0,2.0,3.0,5.0,QSO
Gaia21ftx,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21ftu,5.0,0.0,0.0,1.0,2.0,SN II
Gaia21fto,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21ftl,3.0,4.0,2.0,3.0,1.0,CV
Gaia21ftj,0.0,6.0,6.0,7.0,0.0,unknown
Gaia21fsz,7.0,4.0,1.0,3.0,1.0,BL Lac
Gaia21fsy,3.0,4.0,1.0,3.0,7.0,BL Lac
Gaia21fsk,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fsi,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21fsd,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fsc,4.0,4.0,2.0,3.0,7.0,CV
Gaia21fsb,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21fsa,3.0,4.0,6.0,4.0,1.0,AGN
Gaia21frs,4.0,5.0,2.0,2.0,7.0,unknown
Gaia21frr,0.0,5.0,2.0,3.0,0.0,unknown
Gaia21frb,3.0,4.0,1.0,2.0,1.0,BL Lac
Gaia21fqz,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fqv,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21fqp,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fqn,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fqm,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21fps,5.0,0.0,0.0,1.0,2.0,SN IIn
Gaia21fpg,0.0,5.0,6.0,4.0,7.0,unknown
Gaia21fpc,0.0,6.0,6.0,5.0,0.0,AGN
Gaia21fow,0.0,4.0,2.0,3.0,1.0,unknown
Gaia21fou,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21fot,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21fol,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fod,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21fob,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fnv,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fnl,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21fnk,4.0,1.0,2.0,3.0,7.0,unknown
Gaia21fni,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21fnd,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fnc,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21fnb,3.0,1.0,2.0,3.0,1.0,SN IIn
Gaia21fmm,5.0,0.0,4.0,1.0,2.0,unknown
Gaia21fmj,3.0,1.0,2.0,2.0,1.0,CV
Gaia21fmi,7.0,1.0,5.0,2.0,1.0,CV
Gaia21fly,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21flv,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21flr,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21flm,0.0,3.0,3.0,7.0,0.0,unknown
Gaia21fll,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21flk,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21flf,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21fle,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21fld,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21fkx,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21fku,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21fkm,7.0,0.0,5.0,2.0,2.0,unknown
Gaia21fkb,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21fjy,7.0,1.0,5.0,2.0,1.0,CV
Gaia21fjx,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21fjw,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fjv,7.0,1.0,5.0,2.0,1.0,CV
Gaia21fjq,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fjp,0.0,7.0,3.0,5.0,0.0,YSO
Gaia21fji,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21fjg,7.0,1.0,2.0,2.0,7.0,unknown
Gaia21fjf,7.0,1.0,5.0,2.0,1.0,CV
Gaia21fjb,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21fja,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21fiy,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21fix,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21fiw,0.0,3.0,3.0,7.0,0.0,unknown
Gaia21fiv,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21fir,3.0,6.0,6.0,4.0,0.0,unknown
Gaia21fip,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fio,3.0,3.0,6.0,3.0,5.0,unknown
Gaia21fig,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21fic,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21fib,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21fhy,7.0,0.0,0.0,1.0,2.0,unknown
Gaia21fhu,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21fht,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fhp,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21fhk,7.0,0.0,1.0,2.0,1.0,unknown
Gaia21fhi,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21fhd,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21fhc,3.0,4.0,1.0,3.0,1.0,unknown
Gaia21fhb,3.0,0.0,1.0,1.0,1.0,AGN
Gaia21fgv,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21fgm,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21ffs,0.0,4.0,1.0,6.0,1.0,BL Lac
Gaia21ffq,3.0,3.0,3.0,7.0,1.0,CV
Gaia21ffg,5.0,0.0,1.0,0.0,2.0,CV
Gaia21fff,7.0,1.0,5.0,2.0,1.0,CV
Gaia21fez,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21fes,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21fel,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21fej,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21fec,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fea,4.0,5.0,2.0,3.0,1.0,BL Lac
Gaia21fdy,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21fdt,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21fdj,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21fdi,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21fdg,0.0,6.0,6.0,7.0,0.0,unknown
Gaia21fcz,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21fcx,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21fct,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21fcs,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21fcr,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21fcn,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21fcm,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21fcj,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21fci,3.0,4.0,6.0,4.0,7.0,CV
Gaia21fch,3.0,0.0,1.0,0.0,2.0,SN II
Gaia21fcg,3.0,4.0,1.0,4.0,1.0,unknown
Gaia21fce,4.0,5.0,2.0,3.0,1.0,unknown
Gaia21fcd,4.0,1.0,2.0,2.0,7.0,unknown
Gaia21fca,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia21fbu,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21fbh,7.0,1.0,2.0,2.0,1.0,CV
Gaia21fba,3.0,6.0,6.0,5.0,0.0,unknown
Gaia21faz,6.0,2.0,5.0,2.0,6.0,unknown
Gaia21far,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21faq,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21fan,7.0,4.0,5.0,2.0,1.0,CV
Gaia21faj,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21ezi,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21eyp,3.0,4.0,1.0,2.0,1.0,SN Ia
Gaia21eyh,0.0,4.0,2.0,3.0,1.0,unknown
Gaia21eye,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21eyb,4.0,1.0,2.0,2.0,1.0,unknown
Gaia21exs,3.0,5.0,6.0,2.0,1.0,unknown
Gaia21exp,7.0,4.0,2.0,3.0,1.0,unknown
Gaia21exl,5.0,0.0,4.0,1.0,2.0,SN IIn
Gaia21exh,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21ewz,7.0,1.0,5.0,2.0,1.0,CV
Gaia21ewm,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21ewl,7.0,1.0,5.0,2.0,1.0,CV
Gaia21ewk,3.0,0.0,1.0,0.0,1.0,SN II
Gaia21ewj,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21ewd,7.0,1.0,5.0,2.0,1.0,CV
Gaia21evw,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21evv,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21evu,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21evj,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21evb,0.0,6.0,3.0,7.0,0.0,unknown
Gaia21euy,0.0,4.0,1.0,4.0,7.0,unknown
Gaia21euv,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21eus,0.0,7.0,3.0,7.0,0.0,unknown
Gaia21eup,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21euk,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21eui,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21euf,7.0,1.0,5.0,2.0,1.0,CV
Gaia21etz,3.0,6.0,6.0,5.0,0.0,unknown
Gaia21ets,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21etp,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21etj,3.0,4.0,1.0,0.0,1.0,unknown
Gaia21eti,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21esx,3.0,6.0,3.0,7.0,0.0,unknown
Gaia21esu,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21est,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21esr,6.0,2.0,5.0,2.0,6.0,YSO
Gaia21esl,6.0,0.0,4.0,0.0,6.0,SN Ia
Gaia21ese,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21erx,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21erv,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21ers,0.0,4.0,1.0,7.0,7.0,unknown
Gaia21err,3.0,4.0,2.0,3.0,1.0,BL Lac
Gaia21erp,4.0,4.0,2.0,3.0,1.0,unknown
Gaia21erl,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21erj,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21eri,3.0,3.0,6.0,7.0,0.0,unknown
Gaia21erh,3.0,6.0,3.0,7.0,0.0,unknown
Gaia21eqr,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21eqq,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21eqn,1.0,7.0,1.0,0.0,4.0,unknown
Gaia21eqk,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21eqj,0.0,3.0,3.0,7.0,5.0,unknown
Gaia21eqc,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21ept,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21epq,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21epo,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21epl,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21epk,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21epi,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21eph,4.0,1.0,2.0,3.0,1.0,unknown
Gaia21epc,4.0,4.0,6.0,3.0,7.0,QSO
Gaia21epa,7.0,1.0,2.0,3.0,1.0,CV
Gaia21eox,0.0,7.0,3.0,6.0,4.0,unknown
Gaia21eow,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21eok,5.0,0.0,0.0,2.0,2.0,SN Ia
Gaia21eoe,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21eoc,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21eob,0.0,6.0,3.0,5.0,0.0,Varstar
Gaia21env,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21enu,7.0,1.0,5.0,2.0,1.0,CV
Gaia21enm,7.0,1.0,5.0,2.0,1.0,CV
Gaia21eni,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21ene,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21emz,6.0,2.0,5.0,1.0,6.0,unknown
Gaia21emr,0.0,7.0,3.0,5.0,0.0,YSO
Gaia21emq,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21emp,4.0,4.0,6.0,4.0,7.0,BL Lac
Gaia21emo,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21emk,0.0,5.0,6.0,4.0,7.0,BL Lac
Gaia21emj,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21emg,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21emf,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21eme,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21emb,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21ema,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21ely,3.0,1.0,5.0,2.0,1.0,unknown
Gaia21elv,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21elu,0.0,3.0,3.0,7.0,0.0,unknown
Gaia21elr,2.0,7.0,7.0,2.0,3.0,unknown
Gaia21elp,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21eln,3.0,3.0,2.0,7.0,5.0,unknown
Gaia21elj,4.0,5.0,5.0,2.0,1.0,CV
Gaia21ele,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21elc,3.0,6.0,6.0,5.0,0.0,YSO
Gaia21ekx,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21ekv,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21eku,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21ekq,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21ekp,7.0,0.0,0.0,1.0,2.0,unknown
Gaia21ekl,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21eki,3.0,6.0,6.0,4.0,0.0,unknown
Gaia21ekg,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21eka,4.0,6.0,6.0,5.0,0.0,unknown
Gaia21ejw,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21ejv,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21eju,0.0,3.0,3.0,7.0,0.0,unknown
Gaia21ejt,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21ejq,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21ejp,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21ejm,3.0,5.0,6.0,4.0,0.0,unknown
Gaia21ejk,3.0,4.0,1.0,2.0,1.0,CV
Gaia21ejj,7.0,1.0,2.0,2.0,1.0,CV
Gaia21ejh,7.0,0.0,5.0,2.0,1.0,unknown
Gaia21eis,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21eiq,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21eil,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21eij,3.0,4.0,2.0,2.0,1.0,unknown
Gaia21eii,5.0,0.0,0.0,1.0,1.0,unknown
Gaia21eif,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21eid,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21eic,5.0,0.0,1.0,0.0,1.0,unknown
Gaia21ehy,3.0,6.0,1.0,7.0,0.0,unknown
Gaia21ehw,3.0,6.0,3.0,5.0,0.0,unknown
Gaia21ehu,4.0,5.0,2.0,3.0,1.0,unknown
Gaia21ehs,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21ehm,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21ehk,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21ehj,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ehd,5.0,0.0,0.0,1.0,2.0,SN II
Gaia21egt,4.0,4.0,6.0,4.0,7.0,YSO
Gaia21egq,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21egm,0.0,7.0,3.0,6.0,0.0,YSO
Gaia21egk,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21egg,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21egd,7.0,1.0,5.0,2.0,1.0,CV
Gaia21egc,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21efv,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21efu,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21eft,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21efl,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21efe,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21efa,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21eez,0.0,7.0,3.0,6.0,4.0,YSO
Gaia21eev,4.0,6.0,6.0,4.0,7.0,AGN
Gaia21eeq,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21eep,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21eel,7.0,1.0,2.0,2.0,1.0,CV
Gaia21eea,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21edw,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21edp,4.0,5.0,2.0,2.0,7.0,unknown
Gaia21edc,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21eda,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21ecy,4.0,6.0,6.0,4.0,0.0,unknown
Gaia21ect,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21ecr,3.0,6.0,3.0,5.0,0.0,unknown
Gaia21ech,3.0,4.0,1.0,7.0,1.0,unknown
Gaia21ecb,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21ebw,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21ebu,3.0,6.0,3.0,5.0,0.0,YSO
Gaia21ebt,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21ebn,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21ebm,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21ebj,3.0,4.0,1.0,7.0,1.0,Varstar
Gaia21ebh,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21ebd,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21eaw,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21eaq,4.0,5.0,6.0,4.0,1.0,QSO
Gaia21eao,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21dzv,3.0,4.0,1.0,0.0,1.0,unknown
Gaia21dzt,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21dzs,3.0,3.0,1.0,3.0,5.0,unknown
Gaia21dzb,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dza,3.0,4.0,1.0,3.0,1.0,CV
Gaia21dyz,7.0,0.0,5.0,2.0,1.0,CV
Gaia21dys,1.0,7.0,3.0,7.0,4.0,unknown
Gaia21dyl,3.0,6.0,6.0,5.0,0.0,unknown
Gaia21dyg,3.0,3.0,6.0,4.0,1.0,unknown
Gaia21dxt,3.0,4.0,1.0,7.0,0.0,unknown
Gaia21dxl,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dxi,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dxf,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21dwj,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21dwi,3.0,4.0,1.0,7.0,1.0,unknown
Gaia21dwh,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21dwa,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21dvz,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dvy,1.0,7.0,3.0,6.0,4.0,YSO
Gaia21dvx,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dvw,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dvr,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21dvq,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21dvn,3.0,4.0,2.0,3.0,7.0,QSO
Gaia21dvc,3.0,5.0,6.0,4.0,7.0,XRB
Gaia21dur,3.0,3.0,2.0,3.0,1.0,unknown
Gaia21duq,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21dtz,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21dts,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21dth,3.0,6.0,6.0,5.0,0.0,unknown
Gaia21dsz,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21dsw,3.0,4.0,5.0,2.0,1.0,unknown
Gaia21dsm,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21dsj,3.0,5.0,6.0,4.0,1.0,AGN
Gaia21dsc,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21dsb,4.0,4.0,6.0,3.0,7.0,unknown
Gaia21drz,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21drg,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21drf,0.0,5.0,6.0,4.0,0.0,unknown
Gaia21drc,5.0,0.0,4.0,0.0,2.0,CV
Gaia21dra,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dqp,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dqh,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21dqg,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia21dpz,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dpu,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21dpr,4.0,5.0,2.0,3.0,1.0,CV
Gaia21dpn,0.0,5.0,2.0,3.0,0.0,unknown
Gaia21dpm,3.0,4.0,2.0,3.0,1.0,QSO
Gaia21dpk,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dpj,5.0,0.0,0.0,1.0,2.0,SN II
Gaia21dpi,4.0,0.0,0.0,1.0,1.0,SN Ia
Gaia21dpd,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21dpb,3.0,3.0,6.0,3.0,5.0,unknown
Gaia21dpa,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21doz,5.0,0.0,0.0,1.0,2.0,SN II
Gaia21don,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dnu,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia21dns,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21dno,5.0,0.0,0.0,1.0,2.0,SN IIn
Gaia21dnj,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21dnd,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dnc,3.0,3.0,6.0,3.0,5.0,unknown
Gaia21dmx,7.0,1.0,5.0,2.0,1.0,CV
Gaia21dmw,4.0,4.0,2.0,3.0,1.0,unknown
Gaia21dmu,3.0,4.0,2.0,3.0,7.0,QSO
Gaia21dmt,3.0,1.0,2.0,3.0,5.0,unknown
Gaia21dmk,4.0,4.0,2.0,3.0,7.0,QSO
Gaia21dmi,5.0,0.0,0.0,1.0,2.0,SN II
Gaia21dmc,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21dlz,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21dlr,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21dlo,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21dlm,0.0,5.0,6.0,4.0,0.0,unknown
Gaia21dkx,5.0,0.0,1.0,0.0,2.0,SN Ia
Gaia21dkt,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dko,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dki,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21dkh,7.0,1.0,5.0,2.0,1.0,CV
Gaia21dkf,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21djt,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21djq,5.0,0.0,0.0,2.0,2.0,unknown
Gaia21djp,7.0,3.0,2.0,3.0,1.0,SN Ia
Gaia21djh,3.0,4.0,2.0,3.0,1.0,CV
Gaia21dje,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21div,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dit,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21dis,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21diq,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21dip,5.0,0.0,1.0,0.0,2.0,unknown
