0,K-Means,DBSCAN,MiniBatchKMeans,BisectingKMeans,AggCluAvarage,AggCluComplete,AggCluSingle,AggCluWard, Class
Gaia19dyw,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19dys,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19dyr,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia19dyp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19dyn,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dyk,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19dyh,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,CV
Gaia19dye,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19dyb,2.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,unknown
Gaia19dya,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dxr,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19dxm,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19dxj,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19dxa,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dwz,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dwu,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia19dwt,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia19dwr,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19dwp,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19dwn,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19dwm,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dwk,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dvu,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dvo,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,unknown
Gaia19dvk,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,Varstar
Gaia19dvg,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia19dvb,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19duz,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia19duw,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19duv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19duu,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,SLSN
Gaia19dut,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,CV
Gaia19dum,2.0,0.0,1.0,6.0,0.0,1.0,0.0,4.0,Nova
Gaia19dul,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19duk,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19duj,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dui,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dtx,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dtu,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dtq,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia19dtm,3.0,0.0,6.0,4.0,0.0,1.0,0.0,5.0,unknown
Gaia19dtj,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dti,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19dtd,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia19dsz,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dsx,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia19dsw,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dsv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dsu,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dst,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dsm,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dsl,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dsc,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia19dry,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia19drv,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19dru,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19drs,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19drr,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19drq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19drp,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,Varstar
Gaia19drn,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia19drm,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19drl,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19drh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,1.0,unknown
Gaia19drg,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19dqx,6.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia19dqs,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19dqp,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia19dqn,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia19dqm,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,ULENS
Gaia19dqk,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Nova
Gaia19dqj,6.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dqh,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia19dqg,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,ULENS
Gaia19dqe,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,Varstar
Gaia19dqc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dqb,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,Varstar
Gaia19dqa,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,YSO
Gaia19dpx,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dpw,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dpu,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19dpr,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,unknown
Gaia19dpn,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dpd,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,YSO
Gaia19dpb,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19doz,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia19dov,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,ULENS
Gaia19dou,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,YSO
Gaia19dol,5.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19doj,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19doi,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19doc,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dob,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19dnw,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia19dnu,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dnt,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19dns,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dnm,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia19dnl,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19dnk,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,YSO
Gaia19dnj,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,YSO
Gaia19dmy,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dmx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dmw,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19dmu,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia19dme,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia19dmc,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,QSO
Gaia19dlu,3.0,0.0,6.0,1.0,0.0,1.0,0.0,5.0,QSO
Gaia19dlt,3.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,QSO
Gaia19dls,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia19dlh,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,QSO
Gaia19dlf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia19dlb,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dkw,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dki,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dkg,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dke,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dkc,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dkb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,BL Lac
Gaia19djs,6.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,CV
Gaia19djk,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dje,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19dja,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19diz,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19diu,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19dit,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19diq,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19die,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19did,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19dhs,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dhm,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,CV
Gaia19dhl,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19dhk,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19dgz,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIn
Gaia19dgt,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,SN Ia
Gaia19dgp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19dgo,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dgn,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,QSO
Gaia19dgd,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia19dfx,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dfs,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dfp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia19dfe,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19dey,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia19dep,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19del,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,CV
Gaia19dek,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19def,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19ded,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19ddz,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19ddr,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,CV
Gaia19ddp,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dcz,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia19dco,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia19dcm,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19dce,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia19dcc,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia19dby,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19dbt,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia19dbs,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19dbp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia19dbj,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19dbi,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia19dbf,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19dbc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19dar,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia19daq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19dam,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19daf,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19dae,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia19dad,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19dac,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19dab,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19czx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19czv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia19czu,6.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19czh,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19czf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia19czc,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19cyy,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19cyt,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19cyp,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19cyj,5.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,CV
Gaia19cyi,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19cyh,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19cyg,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia19cye,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19cxw,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19cxv,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia19cxu,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19cxt,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia19cxk,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia19cxi,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,CV
Gaia19cxd,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ic-BL
Gaia19cww,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,unknown
Gaia19cwv,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19cws,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19cwr,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cwm,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19cwh,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19cwg,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,BL Lac
Gaia19cwf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cwd,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19cwa,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cvv,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19cvl,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia19cvk,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19cvc,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19cva,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19cuu,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia19cut,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19cuq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cug,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19ctu,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19cto,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19cte,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19ctd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,BL Lac
Gaia19csw,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia19csr,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19csi,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19cse,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19crw,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19crr,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19crn,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19crk,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia19crg,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19crc,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,unknown
Gaia19cqs,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cqq,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19cqo,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19cpy,3.0,0.0,6.0,5.0,0.0,1.0,0.0,5.0,unknown
Gaia19cpj,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19cpb,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19cow,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19cor,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19coi,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19coh,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19coe,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19cnz,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19cnr,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19cnl,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19cnk,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19cnj,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia19cnd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cmm,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia19cml,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19cmf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19cme,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia19clq,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19cln,6.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia19ckx,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19ckw,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19cku,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cks,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19ckm,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia19ckl,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,unknown
Gaia19ckk,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19cka,3.0,0.0,6.0,6.0,0.0,1.0,0.0,6.0,AGN
Gaia19cju,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19cjt,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19cjs,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia19cjp,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19cji,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia19cjf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cjd,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19cjb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia19cix,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia19cio,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia19cif,3.0,0.0,6.0,1.0,0.0,1.0,0.0,5.0,unknown
Gaia19cid,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia19chw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia19chr,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIP
Gaia19chi,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19chh,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19chg,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cha,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19cgp,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia19cgk,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia19cgj,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cgg,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cga,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIn
Gaia19cfy,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia19cfx,3.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,AGN
Gaia19cfo,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19cfn,6.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,Nova
Gaia19cfk,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19cfh,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia19cfg,6.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia19cfa,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,Nova
Gaia19cet,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cel,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cek,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19ceg,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cef,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19cdz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia19cdy,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia19cdw,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19cdv,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,YSO
Gaia19cdt,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia19cdk,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19cdi,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia19cdg,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,YSO
Gaia19cdf,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia19cde,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia19cct,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19ccq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19ccp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19cco,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia19ccn,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia19ccl,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,ULENS
Gaia19ccj,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
