0,DBSCAN
Gaia19bnp,-1
Gaia19bno,0
Gaia19bnn,-1
Gaia19bnl,0
Gaia19bnk,-1
Gaia19bnj,-1
Gaia19bni,-1
Gaia19bng,0
Gaia19bnf,-1
Gaia19bne,-1
Gaia19bnd,0
Gaia19bnc,-1
Gaia19bmy,0
Gaia19bmw,0
Gaia19bmu,-1
Gaia19bmt,0
Gaia19bms,0
Gaia19bmr,89
Gaia19bmp,0
Gaia19bmo,0
Gaia19bmn,0
Gaia19bmk,0
Gaia19bmh,0
Gaia19bmg,-1
Gaia19bmf,0
Gaia19bme,0
Gaia19bmc,0
Gaia19bmb,54
Gaia19bma,0
Gaia19blz,-1
Gaia19bly,-1
Gaia19blx,0
Gaia19blw,-1
Gaia19blv,0
Gaia19blu,-1
Gaia19bls,0
Gaia19blr,0
Gaia19blq,0
Gaia19blo,0
Gaia19bln,0
Gaia19blm,0
Gaia19blk,0
Gaia19blj,0
Gaia19blh,0
Gaia19blg,-1
Gaia19blf,-1
Gaia19ble,-1
Gaia19bld,-1
Gaia19blb,0
Gaia19bla,0
Gaia19bky,0
Gaia19bkx,0
Gaia19bkw,63
Gaia19bku,-1
Gaia19bkt,-1
Gaia19bkr,-1
Gaia19bkq,0
Gaia19bko,0
Gaia19bkn,0
Gaia19bkm,0
Gaia19bkl,-1
Gaia19bkk,0
Gaia19bkj,0
Gaia19bki,0
Gaia19bkh,0
Gaia19bkg,0
Gaia19bkd,0
Gaia19bkc,86
Gaia19bkb,0
Gaia19bjz,0
Gaia19bjx,0
Gaia19bjw,0
Gaia19bju,0
Gaia19bjt,-1
Gaia19bjs,0
Gaia19bjr,0
Gaia19bjq,-1
Gaia19bjp,0
Gaia19bjm,0
Gaia19bji,0
Gaia19bjf,-1
Gaia19bjd,0
Gaia19bjc,0
Gaia19bjb,0
Gaia19bja,-1
Gaia19biz,0
Gaia19biy,0
Gaia19biv,0
Gaia19bit,0
Gaia19bis,0
Gaia19bir,0
Gaia19biq,0
Gaia19bip,0
Gaia19bio,0
Gaia19bij,0
Gaia19bii,-1
Gaia19bih,0
Gaia19bif,0
Gaia19bie,0
Gaia19bid,0
Gaia19bib,0
Gaia19bia,0
Gaia19bhy,0
Gaia19bhx,0
Gaia19bhw,-1
Gaia19bhv,0
Gaia19bhu,0
Gaia19bht,-1
Gaia19bhs,0
Gaia19bhq,0
Gaia19bhp,-1
Gaia19bhn,0
Gaia19bhm,0
Gaia19bhj,0
Gaia19bhh,-1
Gaia19bhg,7
Gaia19bhf,0
Gaia19bhd,0
Gaia19bhc,0
Gaia19bgz,0
Gaia19bgy,-1
Gaia19bgx,-1
Gaia19bgw,0
Gaia19bgv,-1
Gaia19bgu,0
Gaia19bgt,-1
Gaia19bgs,-1
Gaia19bgq,-1
Gaia19bgo,0
Gaia19bgn,0
Gaia19bgm,-1
Gaia19bgl,0
Gaia19bgi,0
Gaia19bgh,0
Gaia19bgg,90
Gaia19bgf,0
Gaia19bge,0
Gaia19bgd,-1
Gaia19bfz,0
Gaia19bfy,0
Gaia19bfv,0
Gaia19bfu,0
Gaia19bft,0
Gaia19bfp,0
Gaia19bfo,0
Gaia19bfn,-1
Gaia19bfm,-1
Gaia19bfk,0
Gaia19bfi,0
Gaia19bfg,0
Gaia19bff,-1
Gaia19bfe,0
Gaia19bfb,0
Gaia19bfa,0
Gaia19bez,0
Gaia19bey,0
Gaia19bex,0
Gaia19bew,0
Gaia19bev,0
Gaia19bet,0
Gaia19ber,-1
Gaia19beq,-1
Gaia19bep,0
Gaia19bem,91
Gaia19bel,0
Gaia19bek,-1
Gaia19bej,-1
Gaia19bei,-1
Gaia19beh,-1
Gaia19bef,0
Gaia19bee,-1
Gaia19bed,-1
Gaia19bec,-1
Gaia19bdz,0
Gaia19bdy,0
Gaia19bdw,0
Gaia19bdv,0
Gaia19bdt,0
Gaia19bds,-1
Gaia19bdr,0
Gaia19bdq,0
Gaia19bdp,-1
Gaia19bdk,0
Gaia19bdj,0
Gaia19bdi,0
Gaia19bdh,0
Gaia19bdg,0
Gaia19bdf,0
Gaia19bde,0
Gaia19bdd,-1
Gaia19bdc,0
Gaia19bda,-1
Gaia19bcy,-1
Gaia19bcx,0
Gaia19bcw,-1
Gaia19bcv,-1
Gaia19bcu,0
Gaia19bct,0
Gaia19bcq,0
Gaia19bcp,0
Gaia19bcn,0
Gaia19bcm,-1
Gaia19bcl,-1
Gaia19bcj,0
Gaia19bci,0
Gaia19bch,0
Gaia19bcg,0
Gaia19bcf,0
Gaia19bce,0
Gaia19bcd,-1
Gaia19bcc,-1
Gaia19bcb,-1
Gaia19bca,-1
Gaia19bbz,0
Gaia19bbx,0
Gaia19bbw,-1
Gaia19bbv,0
Gaia19bbu,-1
Gaia19bbt,0
Gaia19bbs,0
Gaia19bbq,0
Gaia19bbp,-1
Gaia19bbo,-1
Gaia19bbm,-1
Gaia19bbj,0
Gaia19bbi,0
Gaia19bbh,0
Gaia19bbg,0
Gaia19bbf,0
Gaia19bbe,0
Gaia19bbd,0
Gaia19bbc,0
Gaia19bbb,-1
Gaia19bba,-1
Gaia19baw,0
Gaia19bav,0
Gaia19bau,-1
Gaia19bat,-1
Gaia19bas,-1
Gaia19baq,-1
Gaia19bap,0
Gaia19bao,0
Gaia19ban,0
Gaia19baj,0
Gaia19bai,-1
Gaia19bah,-1
Gaia19bae,0
Gaia19bad,0
Gaia19bac,0
Gaia19bab,0
Gaia19baa,0
Gaia19azz,0
Gaia19azx,0
Gaia19azw,-1
Gaia19azv,0
Gaia19azu,0
Gaia19azs,0
Gaia19azq,0
Gaia19azp,0
Gaia19azn,0
Gaia19azm,0
Gaia19azl,0
Gaia19azi,0
Gaia19azh,0
Gaia19azg,0
Gaia19azf,0
Gaia19aze,0
Gaia19azd,0
Gaia19azb,0
Gaia19ayz,0
Gaia19ayy,0
Gaia19ayx,0
Gaia19ayw,0
Gaia19ayv,0
Gaia19ayr,0
Gaia19ayq,0
Gaia19ayp,0
Gaia19ayo,0
Gaia19ayn,0
Gaia19aym,0
Gaia19ayl,-1
Gaia19ayk,0
Gaia19ayj,0
Gaia19ayi,0
Gaia19ayg,0
Gaia19ayd,0
Gaia19aya,-1
Gaia19axz,0
Gaia19axy,0
Gaia19axx,0
Gaia19axw,0
Gaia19axu,0
Gaia19axt,0
Gaia19axr,0
Gaia19axp,-1
Gaia19axo,0
Gaia19axn,0
Gaia19axm,0
Gaia19axl,0
Gaia19axk,0
Gaia19axj,0
Gaia19axi,-1
Gaia19axh,0
Gaia19axg,0
Gaia19axf,0
Gaia19axe,0
Gaia19axa,0
Gaia19awz,0
Gaia19awy,92
Gaia19aww,0
Gaia19awv,-1
Gaia19awu,-1
Gaia19aws,0
Gaia19awq,0
Gaia19awn,0
Gaia19awm,0
Gaia19awl,-1
Gaia19awk,0
Gaia19awh,0
Gaia19awg,0
Gaia19awf,0
Gaia19awe,-1
Gaia19awd,0
Gaia19awc,-1
Gaia19awb,-1
Gaia19awa,0
Gaia19avz,0
Gaia19avx,0
Gaia19avw,0
Gaia19avv,0
Gaia19avu,0
Gaia19avt,0
Gaia19avs,0
Gaia19avr,0
Gaia19avq,-1
Gaia19avp,0
Gaia19avm,0
Gaia19avl,-1
Gaia19avk,0
Gaia19avi,0
Gaia19avh,0
Gaia19avf,0
Gaia19ave,0
Gaia19avd,0
Gaia19avc,0
Gaia19avb,-1
Gaia19ava,0
Gaia19auz,0
Gaia19auy,0
Gaia19aux,0
Gaia19auu,0
Gaia19aur,0
Gaia19aun,0
Gaia19aum,-1
Gaia19aul,0
Gaia19auh,0
Gaia19aug,0
Gaia19auf,-1
Gaia19aue,0
Gaia19aud,0
Gaia19auc,0
Gaia19aua,0
Gaia19aty,0
Gaia19atx,0
Gaia19atu,0
Gaia19ats,-1
Gaia19atr,-1
Gaia19atq,0
Gaia19atp,0
Gaia19ato,0
Gaia19atn,-1
Gaia19atj,0
Gaia19ati,-1
Gaia19atf,0
Gaia19ate,0
Gaia19atd,0
Gaia19atc,0
Gaia19atb,-1
Gaia19asz,0
Gaia19asy,-1
Gaia19asx,-1
Gaia19asu,0
Gaia19ass,-1
Gaia19asr,-1
Gaia19asp,0
Gaia19aso,-1
Gaia19asm,-1
Gaia19asl,0
Gaia19asj,0
Gaia19asi,0
Gaia19ash,0
Gaia19asg,0
Gaia19asb,0
Gaia19asa,0
Gaia19arz,0
Gaia19ary,0
Gaia19arx,0
Gaia19art,0
Gaia19ars,-1
Gaia19arr,0
Gaia19arp,-1
Gaia19arj,0
Gaia19ari,0
Gaia19arh,0
Gaia19arg,-1
Gaia19arf,58
Gaia19are,-1
Gaia19arc,0
Gaia19arb,0
Gaia19aqy,0
Gaia19aqx,-1
Gaia19aqw,-1
Gaia19aqv,0
Gaia19aqu,-1
Gaia19aqt,-1
Gaia19aqs,0
Gaia19aqr,-1
Gaia19aqq,-1
Gaia19aqp,0
Gaia19aqo,-1
Gaia19aqn,0
Gaia19aqk,0
Gaia19aqj,0
Gaia19aqi,0
Gaia19aqh,0
Gaia19aqg,0
Gaia19aqf,-1
Gaia19aqe,0
Gaia19aqc,-1
Gaia19aqb,-1
Gaia19aqa,-1
Gaia19apz,0
Gaia19apy,0
Gaia19apv,22
Gaia19apu,-1
Gaia19apt,0
Gaia19aps,-1
Gaia19apr,-1
Gaia19app,0
Gaia19apn,0
Gaia19apm,0
Gaia19apl,-1
Gaia19apj,0
Gaia19apg,0
Gaia19apf,90
Gaia19apd,-1
Gaia19apc,0
Gaia19aoz,0
Gaia19aoy,0
Gaia19aox,0
Gaia19aow,-1
Gaia19aou,0
Gaia19aos,0
Gaia19aoq,0
Gaia19aop,-1
Gaia19aoo,-1
Gaia19aon,0
Gaia19aom,0
Gaia19aok,0
Gaia19aog,0
Gaia19aof,-1
Gaia19aod,0
Gaia19aoc,0
Gaia19aoa,0
Gaia19any,0
Gaia19anx,0
Gaia19anw,0
Gaia19anv,-1
Gaia19ant,-1
Gaia19ans,0
Gaia19anr,-1
Gaia19anq,0
Gaia19anp,0
Gaia19ano,0
Gaia19anm,0
Gaia19anl,0
Gaia19ank,0
Gaia19anj,0
Gaia19ang,0
Gaia19anf,0
Gaia19ane,-1
Gaia19and,0
Gaia19anc,-1
Gaia19anb,0
Gaia19amz,-1
Gaia19amy,-1
Gaia19amx,-1
Gaia19amw,0
Gaia19amt,0
Gaia19amq,-1
Gaia19amp,0
Gaia19amn,0
Gaia19amm,-1
Gaia19aml,0
Gaia19amk,0
Gaia19amj,0
Gaia19ami,0
Gaia19amh,-1
Gaia19amg,0
Gaia19amc,0
Gaia19amb,0
Gaia19alz,0
Gaia19aly,0
Gaia19alx,-1
Gaia19alw,0
Gaia19alv,-1
Gaia19alu,0
Gaia19alt,-1
Gaia19als,0
Gaia19alr,-1
Gaia19alq,0
Gaia19alp,0
Gaia19alm,0
Gaia19all,0
Gaia19alg,-1
Gaia19alf,-1
Gaia19ale,0
Gaia19ald,0
Gaia19alc,0
Gaia19alb,0
Gaia19ala,-1
Gaia19akx,0
Gaia19akr,0
Gaia19akq,-1
Gaia19ako,-1
Gaia19akn,-1
Gaia19akm,0
Gaia19akl,0
Gaia19akk,0
Gaia19akj,-1
Gaia19akh,-1
Gaia19akg,-1
Gaia19akb,-1
Gaia19aka,-1
Gaia19ajz,-1
Gaia19ajw,0
Gaia19aju,0
Gaia19ajs,0
Gaia19ajp,-1
Gaia19ajo,-1
Gaia19ajn,0
Gaia19ajm,0
Gaia19ajk,0
Gaia19ajj,-1
Gaia19aji,0
Gaia19ajg,-1
Gaia19ajb,0
Gaia19aja,0
Gaia19aiw,0
Gaia19aiv,0
Gaia19ait,-1
Gaia19ais,0
Gaia19aiq,0
Gaia19aim,0
Gaia19ail,0
Gaia19aik,0
Gaia19aij,-1
Gaia19aii,-1
Gaia19aih,0
Gaia19aig,0
Gaia19aif,-1
Gaia19aic,0
Gaia19aib,0
Gaia19aia,0
Gaia19ahz,0
Gaia19ahy,0
Gaia19ahx,0
Gaia19ahw,0
Gaia19aht,0
Gaia19ahr,0
Gaia19ahq,0
Gaia19ahp,-1
Gaia19aho,0
Gaia19ahn,0
Gaia19ahl,0
Gaia19ahk,-1
Gaia19ahj,0
Gaia19ahi,0
Gaia19ahh,0
Gaia19ahg,-1
Gaia19ahf,0
Gaia19ahb,0
Gaia19agy,0
Gaia19agv,0
Gaia19agt,0
Gaia19ags,0
Gaia19agq,0
Gaia19ago,93
Gaia19agn,-1
Gaia19agm,-1
Gaia19agl,0
Gaia19agh,0
Gaia19agg,0
Gaia19agf,0
Gaia19agd,-1
Gaia19agc,0
Gaia19agb,92
Gaia19aga,0
Gaia19afz,-1
Gaia19afy,-1
Gaia19afx,-1
Gaia19afw,0
Gaia19afv,-1
Gaia19afu,0
Gaia19aft,0
Gaia19afs,0
Gaia19afq,0
Gaia19afp,0
Gaia19afn,0
Gaia19afk,0
Gaia19afj,76
Gaia19afh,0
Gaia19afg,0
Gaia19aff,0
Gaia19afc,-1
Gaia19aez,0
Gaia19aey,0
Gaia19aev,0
Gaia19aeu,0
Gaia19aet,0
Gaia19aes,0
Gaia19aeo,0
Gaia19aen,0
Gaia19aem,-1
Gaia19ael,-1
Gaia19aek,-1
Gaia19aei,-1
Gaia19aeh,0
Gaia19aeg,22
Gaia19aef,-1
Gaia19aee,-1
Gaia19aed,-1
Gaia19aec,0
Gaia19aea,0
Gaia19ady,0
Gaia19adx,0
Gaia19adv,0
Gaia19adt,0
Gaia19ads,0
Gaia19adr,-1
Gaia19adp,0
Gaia19adn,0
Gaia19adm,0
Gaia19adl,0
Gaia19adk,0
Gaia19adj,0
Gaia19adi,0
Gaia19add,0
Gaia19adb,-1
Gaia19ada,-1
Gaia19acx,0
Gaia19acw,0
Gaia19acu,0
Gaia19act,0
Gaia19acr,0
Gaia19acp,0
Gaia19aco,-1
Gaia19acn,0
Gaia19acm,0
Gaia19acl,0
Gaia19aci,-1
Gaia19ach,0
Gaia19acg,0
Gaia19ace,-1
Gaia19acd,0
Gaia19acb,-1
Gaia19abx,0
Gaia19abw,0
Gaia19abv,0
Gaia19abu,0
Gaia19abt,0
Gaia19abs,0
Gaia19abr,0
Gaia19abq,0
Gaia19abo,0
Gaia19abm,0
Gaia19abl,0
Gaia19abg,0
Gaia19abf,-1
Gaia19abe,-1
Gaia19abd,0
Gaia19abc,0
Gaia19abb,-1
Gaia19aba,0
Gaia19aaz,0
Gaia19aax,0
Gaia19aav,0
Gaia19aau,0
Gaia19aat,-1
Gaia19aar,0
Gaia19aaq,0
Gaia19aap,-1
Gaia19aan,0
Gaia19aam,0
Gaia19aal,0
Gaia19aak,-1
Gaia19aai,0
Gaia19aah,-1
Gaia19aaf,0
Gaia19aae,0
Gaia19aaa,0
Gaia18eaz,-1
Gaia18eay,0
Gaia18eaw,0
Gaia18eas,0
Gaia18ear,0
Gaia18eaq,0
Gaia18eap,-1
Gaia18eao,0
Gaia18eak,0
Gaia18eaj,0
Gaia18eai,43
Gaia18eah,-1
Gaia18eag,-1
Gaia18eaf,0
Gaia18eae,-1
Gaia18ead,0
Gaia18eac,0
Gaia18eab,0
Gaia18eaa,0
Gaia18dzz,-1
Gaia18dzy,0
Gaia18dzw,0
Gaia18dzv,0
Gaia18dzt,0
Gaia18dzs,0
Gaia18dzr,0
Gaia18dzq,-1
Gaia18dzp,0
Gaia18dzo,0
Gaia18dzm,0
Gaia18dzl,93
Gaia18dzk,0
Gaia18dzj,-1
Gaia18dzh,0
Gaia18dzg,-1
Gaia18dzf,-1
Gaia18dze,-1
Gaia18dzd,-1
Gaia18dyy,0
Gaia18dyw,0
Gaia18dyv,0
Gaia18dyt,-1
Gaia18dys,0
Gaia18dyr,0
Gaia18dyq,0
Gaia18dyn,0
Gaia18dyl,0
Gaia18dyk,0
Gaia18dyj,0
Gaia18dyi,0
Gaia18dyh,0
Gaia18dyg,0
Gaia18dyd,0
Gaia18dyc,-1
Gaia18dya,0
Gaia18dxz,0
Gaia18dxy,-1
Gaia18dxx,0
Gaia18dxv,0
Gaia18dxu,0
Gaia18dxt,0
Gaia18dxs,0
Gaia18dxr,79
Gaia18dxq,0
Gaia18dxp,0
Gaia18dxn,0
Gaia18dxk,0
Gaia18dxj,0
Gaia18dxi,-1
Gaia18dxh,-1
Gaia18dxd,0
Gaia18dxb,0
Gaia18dxa,-1
Gaia18dwz,0
Gaia18dwy,-1
Gaia18dww,0
Gaia18dwv,0
Gaia18dwu,0
Gaia18dwt,0
Gaia18dwr,0
Gaia18dwq,0
Gaia18dwp,0
Gaia18dwo,0
Gaia18dwm,0
Gaia18dwl,0
Gaia18dwk,0
Gaia18dwi,0
Gaia18dwh,0
Gaia18dwg,0
Gaia18dwf,0
Gaia18dwd,0
Gaia18dwc,-1
Gaia18dvz,-1
Gaia18dvy,-1
Gaia18dvw,-1
Gaia18dvv,0
Gaia18dvu,-1
Gaia18dvt,-1
Gaia18dvs,-1
Gaia18dvq,0
Gaia18dvn,0
Gaia18dvm,0
Gaia18dvl,-1
Gaia18dvk,-1
Gaia18dvj,0
Gaia18dvi,-1
Gaia18dvh,0
Gaia18dvg,0
Gaia18dve,0
Gaia18dvd,0
Gaia18duy,-1
Gaia18dux,0
Gaia18duw,-1
Gaia18duv,0
Gaia18duu,0
Gaia18dup,0
Gaia18duo,0
Gaia18dun,0
Gaia18dul,0
Gaia18duk,0
Gaia18duj,0
Gaia18dui,-1
Gaia18dug,0
Gaia18duf,-1
Gaia18due,-1
Gaia18dud,0
Gaia18duc,0
Gaia18dub,0
Gaia18dtz,0
Gaia18dtx,0
Gaia18dtw,-1
Gaia18dtu,0
Gaia18dtr,0
Gaia18dtq,0
Gaia18dto,0
Gaia18dtn,0
Gaia18dtm,-1
Gaia18dtl,0
Gaia18dtk,0
Gaia18dtj,0
Gaia18dtf,0
Gaia18dte,0
Gaia18dsz,0
Gaia18dsx,0
Gaia18dsw,-1
Gaia18dsv,-1
Gaia18dsu,0
Gaia18dss,-1
Gaia18dsr,0
Gaia18dsp,0
Gaia18dsn,0
Gaia18dsm,-1
Gaia18dsl,0
Gaia18dsk,-1
Gaia18dsj,0
Gaia18dsi,-1
Gaia18dsh,0
Gaia18dsc,0
Gaia18dsb,0
Gaia18dsa,0
Gaia18drz,0
Gaia18dry,-1
Gaia18drx,0
Gaia18drw,-1
Gaia18drs,0
Gaia18drq,0
Gaia18drp,0
Gaia18drn,0
Gaia18drm,0
Gaia18drl,0
Gaia18drk,-1
Gaia18drj,-1
Gaia18dri,0
Gaia18drg,0
Gaia18drf,-1
Gaia18drd,0
Gaia18drb,0
Gaia18dra,0
Gaia18dqz,-1
Gaia18dqy,0
Gaia18dqw,0
Gaia18dqs,-1
Gaia18dqr,-1
Gaia18dqq,-1
Gaia18dqp,0
Gaia18dqn,0
Gaia18dqm,0
Gaia18dqk,0
Gaia18dqi,0
Gaia18dqh,0
Gaia18dqg,0
Gaia18dqf,0
Gaia18dqe,-1
Gaia18dqc,0
Gaia18dqb,0
Gaia18dqa,0
Gaia18dpz,0
Gaia18dpx,0
Gaia18dpu,0
Gaia18dpt,0
Gaia18dpq,-1
Gaia18dpp,0
Gaia18dpo,-1
Gaia18dpn,0
Gaia18dpl,0
Gaia18dpj,0
Gaia18dpf,0
Gaia18dpe,0
Gaia18dpc,0
Gaia18doz,0
Gaia18dow,-1
Gaia18dov,0
Gaia18dos,0
Gaia18dor,0
Gaia18doq,0
Gaia18dop,0
Gaia18doo,-1
Gaia18don,0
Gaia18dom,-1
Gaia18dol,50
Gaia18doj,0
Gaia18doi,0
Gaia18doh,0
Gaia18dof,0
Gaia18doe,0
Gaia18doc,-1
Gaia18dob,0
Gaia18dnx,0
Gaia18dnw,0
Gaia18dnv,0
Gaia18dnu,0
Gaia18dnt,-1
Gaia18dnp,0
Gaia18dnn,0
Gaia18dnm,-1
Gaia18dnl,0
Gaia18dnk,0
Gaia18dng,0
Gaia18dnf,0
Gaia18dne,0
Gaia18dnb,-1
Gaia18dna,-1
Gaia18dmz,0
Gaia18dmx,0
Gaia18dmw,0
Gaia18dmv,-1
Gaia18dmu,0
Gaia18dmt,0
Gaia18dmr,0
Gaia18dmq,-1
Gaia18dmp,-1
Gaia18dmo,80
Gaia18dmm,-1
Gaia18dml,0
Gaia18dmk,0
Gaia18dmj,0
Gaia18dmi,0
Gaia18dmh,0
Gaia18dmg,-1
Gaia18dmd,0
Gaia18dmc,0
Gaia18dmb,-1
Gaia18dma,0
Gaia18dlz,0
Gaia18dlx,0
Gaia18dlw,0
Gaia18dlu,0
Gaia18dlt,-1
Gaia18dls,0
Gaia18dlq,0
Gaia18dlo,0
Gaia18dlm,0
Gaia18dll,0
Gaia18dli,-1
Gaia18dlh,0
Gaia18dlg,-1
Gaia18dlf,0
Gaia18dle,0
Gaia18dld,-1
Gaia18dlc,0
Gaia18dlb,-1
Gaia18dla,0
Gaia18dku,-1
Gaia18dkt,0
Gaia18dks,0
Gaia18dkr,91
Gaia18dkq,0
Gaia18dkp,0
Gaia18dkm,0
Gaia18dkk,0
Gaia18dkj,-1
Gaia18dkh,0
Gaia18dkd,0
Gaia18dkc,0
Gaia18dkb,-1
Gaia18dka,9
Gaia18djz,0
Gaia18djy,0
Gaia18djx,0
Gaia18djw,0
Gaia18djv,0
Gaia18dju,-1
Gaia18djs,0
Gaia18djr,0
Gaia18djp,0
Gaia18djo,0
Gaia18djn,0
Gaia18djm,0
Gaia18djl,-1
Gaia18djk,0
Gaia18dji,0
Gaia18djf,0
Gaia18dje,0
Gaia18djd,0
Gaia18djb,0
Gaia18dja,0
Gaia18diy,0
Gaia18dix,0
Gaia18dis,0
Gaia18dip,0
Gaia18din,0
Gaia18dil,0
Gaia18dik,0
Gaia18dii,0
Gaia18dih,-1
Gaia18dig,-1
Gaia18die,-1
Gaia18dia,0
Gaia18dhy,-1
Gaia18dhx,0
Gaia18dhw,0
Gaia18dhu,0
Gaia18dhs,0
Gaia18dho,0
Gaia18dhl,0
Gaia18dhk,-1
Gaia18dhj,0
Gaia18dhi,0
Gaia18dhh,0
Gaia18dhg,-1
Gaia18dhf,-1
Gaia18dhe,0
Gaia18dha,0
Gaia18dgz,-1
Gaia18dgy,-1
Gaia18dgw,-1
Gaia18dgv,0
Gaia18dgu,0
Gaia18dgt,-1
Gaia18dgs,-1
Gaia18dgr,-1
Gaia18dgq,0
Gaia18dgn,0
Gaia18dgm,0
Gaia18dgk,0
Gaia18dgj,0
Gaia18dgf,0
Gaia18dge,-1
Gaia18dgd,0
Gaia18dgb,0
Gaia18dfz,0
Gaia18dfy,0
Gaia18dfx,0
Gaia18dfw,-1
Gaia18dfu,-1
Gaia18dfq,0
Gaia18dfp,0
Gaia18dfo,0
Gaia18dfn,0
Gaia18dfm,0
Gaia18dfl,0
Gaia18dfk,0
Gaia18dfj,-1
Gaia18dfi,0
Gaia18dfg,0
Gaia18dfe,0
Gaia18dfb,0
Gaia18dfa,0
Gaia18dez,0
Gaia18dey,0
Gaia18dex,0
Gaia18dev,-1
Gaia18deu,-1
Gaia18det,0
Gaia18des,0
Gaia18der,0
Gaia18deq,0
Gaia18dep,0
Gaia18deo,-1
Gaia18dem,0
Gaia18del,0
Gaia18dek,-1
Gaia18dei,0
Gaia18deh,0
Gaia18deg,0
Gaia18def,0
Gaia18ded,-1
Gaia18dec,0
Gaia18ddz,0
Gaia18ddy,0
Gaia18ddx,0
Gaia18ddw,0
Gaia18ddv,-1
Gaia18dds,0
Gaia18ddr,0
Gaia18ddq,0
Gaia18ddn,0
Gaia18ddl,0
Gaia18ddk,-1
Gaia18ddj,0
Gaia18ddh,-1
Gaia18ddg,0
Gaia18ddf,0
Gaia18dde,0
Gaia18ddb,0
Gaia18dcz,0
Gaia18dcy,0
Gaia18dcx,0
Gaia18dcw,0
Gaia18dcv,-1
Gaia18dcu,0
Gaia18dcr,0
Gaia18dcn,0
Gaia18dcm,-1
Gaia18dcl,0
Gaia18dcj,0
Gaia18dcg,0
Gaia18dcf,0
Gaia18dcd,0
Gaia18dcc,0
Gaia18dcb,0
Gaia18dbz,0
Gaia18dbx,49
Gaia18dbw,-1
Gaia18dbv,0
Gaia18dbt,0
Gaia18dbs,0
Gaia18dbr,0
Gaia18dbp,0
Gaia18dbo,0
Gaia18dbn,0
Gaia18dbm,0
Gaia18dbk,0
Gaia18dbj,0
Gaia18dbe,-1
Gaia18dbd,-1
Gaia18dbc,0
Gaia18dbb,0
Gaia18dba,0
Gaia18daz,0
Gaia18day,0
Gaia18dax,0
Gaia18dav,0
Gaia18dau,0
Gaia18das,-1
Gaia18daq,0
Gaia18dao,0
Gaia18dan,0
Gaia18dam,0
Gaia18dal,0
Gaia18daj,0
Gaia18dai,0
Gaia18dag,-1
Gaia18daf,0
Gaia18dae,-1
Gaia18dad,0
Gaia18daa,0
Gaia18czz,0
Gaia18czx,0
Gaia18czw,-1
Gaia18czv,0
Gaia18czu,-1
Gaia18czt,-1
Gaia18czr,0
Gaia18czp,0
Gaia18czo,0
Gaia18czn,0
Gaia18czm,-1
Gaia18czl,0
Gaia18czk,0
Gaia18czh,0
Gaia18czf,0
Gaia18cze,-1
Gaia18czc,-1
Gaia18czb,-1
Gaia18cza,0
Gaia18cyz,-1
Gaia18cyy,0
Gaia18cyx,0
Gaia18cys,0
Gaia18cyr,0
Gaia18cyq,0
Gaia18cyo,-1
Gaia18cyn,0
Gaia18cyl,-1
Gaia18cyh,0
Gaia18cyf,0
Gaia18cye,0
Gaia18cyc,0
Gaia18cyb,0
Gaia18cya,0
Gaia18cxz,0
Gaia18cxy,0
Gaia18cxx,0
Gaia18cxw,0
Gaia18cxu,0
Gaia18cxs,0
Gaia18cxr,0
Gaia18cxq,0
Gaia18cxp,0
Gaia18cxo,0
Gaia18cxn,0
Gaia18cxk,0
Gaia18cxj,0
Gaia18cxg,0
Gaia18cxd,0
Gaia18cxb,0
Gaia18cxa,0
Gaia18cwz,0
Gaia18cwy,0
Gaia18cwx,0
Gaia18cww,0
Gaia18cwu,26
Gaia18cwt,0
Gaia18cwq,0
Gaia18cwl,0
Gaia18cwk,-1
Gaia18cwj,0
Gaia18cwi,0
Gaia18cwh,0
Gaia18cwg,-1
Gaia18cwf,-1
Gaia18cwe,-1
Gaia18cwd,0
Gaia18cwb,0
Gaia18cwa,0
Gaia18cvx,0
Gaia18cvu,0
Gaia18cvt,0
Gaia18cvr,0
Gaia18cvq,0
Gaia18cvp,0
Gaia18cvm,0
Gaia18cvl,0
Gaia18cvk,0
Gaia18cvh,0
Gaia18cvf,0
Gaia18cve,0
Gaia18cvd,0
Gaia18cvc,0
Gaia18cvb,-1
Gaia18cva,0
Gaia18cuz,0
Gaia18cuy,-1
Gaia18cux,0
Gaia18cuw,0
Gaia18cuv,-1
Gaia18cuu,0
Gaia18cur,0
Gaia18cuo,0
Gaia18cun,0
Gaia18cum,0
Gaia18cul,0
Gaia18cuk,-1
Gaia18cuj,0
Gaia18cui,0
Gaia18cug,0
Gaia18cuf,0
Gaia18cue,-1
Gaia18cud,-1
Gaia18cuc,0
Gaia18cty,0
Gaia18ctx,0
Gaia18ctu,-1
Gaia18ctr,0
Gaia18ctn,0
Gaia18ctm,-1
Gaia18ctj,0
Gaia18cti,0
Gaia18cth,-1
Gaia18ctg,0
Gaia18ctf,0
Gaia18cte,0
Gaia18ctc,-1
Gaia18ctb,0
Gaia18cta,-1
Gaia18csz,-1
Gaia18csy,-1
Gaia18csu,0
Gaia18cst,-1
Gaia18css,-1
Gaia18csr,-1
Gaia18csn,0
Gaia18csl,0
Gaia18csi,-1
Gaia18csh,0
Gaia18csg,-1
Gaia18csf,-1
Gaia18cse,0
Gaia18csd,0
Gaia18csc,0
Gaia18csa,0
Gaia18crz,0
Gaia18cry,-1
